filename,comment,preds,stripped_code,meteor_score,bleu_4,rouge_1,rouge_2,rouge_L
darktable-org-darktable-32fab21/src/iop/borders.c,"this is the chance to update default parameters, after the full raw is loaded.",2,"void reload_defaults(dt_iop_module_t *self) {
  dt_iop_borders_params_t tmp =
      (dt_iop_borders_params_t){{1.0f, 1.0f, 1.0f},
                                DT_IOP_BORDERS_ASPECT_CONSTANT_VALUE,
                                ""constant border"",
                                0,
                                0.1f,
                                0.5f,
                                ""1/2"",
                                0.5f,
                                ""1/2"",
                                0.0f,
                                0.5f,
                                {0.0f, 0.0f, 0.0f},
                                TRUE};
  memcpy(self->params, &tmp, sizeof(dt_iop_borders_params_t));
  memcpy(self->default_params, &tmp, sizeof(dt_iop_borders_params_t));
  self->default_enabled = 0;
}",0.0,0.0,--,--,--
xipengwang-FLAG-cd1815e/april2/src/vx/vxo_sphere.c,"In this implementation, the only data passed to the shader are the texture coordinates. These texture coordinates can be trivially converted into latitude and longitude, but are adjusted so that the triangles render textures properly across the longitude=PI boundary. The shader computes lat/lon from the shader coordinates, then computes xyz.",2,"vx_object_t *vxo_sphere_textured(vx_resource_t *texture_resource) {
  static vx_resource_t *program_resource = NULL;
  static vx_resource_t *sts_resource = NULL;
  static vx_resource_t *tris_resource = NULL;
  static int nvertices = 0, napositions = 0;

  vx_lock();

  if (program_resource == NULL) {

    zarray_t *vertex_datas = zarray_create(sizeof(struct vertex_data));
    zarray_t *tris = zarray_create(sizeof(uint16_t[3]));

    const double v = sqrt(3) / 3;
    double *xyza = (double[]){v, v, v};
    double *xyzb = (double[]){-v, -v, v};
    double *xyzc = (double[]){-v, v, -v};
    double *xyzd = (double[]){v, -v, -v};

    int depth = 4;

    recurse(vertex_datas, tris, xyza, xyzc, xyzb, depth);
    recurse(vertex_datas, tris, xyza, xyzb, xyzd, depth);
    recurse(vertex_datas, tris, xyza, xyzd, xyzc, depth);
    recurse(vertex_datas, tris, xyzb, xyzc, xyzd, depth);

    zarray_t *sts = zarray_create(sizeof(float[2]));

    for (int i = 0; i < zarray_size(vertex_datas); i++) {
      struct vertex_data *vd;
      zarray_get_volatile(vertex_datas, i, &vd);

      float *st = (float[]){vd->st[0], vd->st[1]};

      zarray_add(sts, st);
    }

    nvertices = zarray_size(tris) * 3;

    char vertex_shader_src[] =
        ""#define PI 3.14159265358979323846264338\n""
        ""attribute vec2 st; \n""
        ""varying vec2 vtexcoord; \n""
        ""uniform mat4 VX_P;\n""
        ""uniform mat4 VX_V;\n""
        ""uniform mat4 VX_M;\n""
        ""void main(void) {\n""
        ""  float lat = (PI / 2.0) - PI * st.y; \n ""
        ""  float lon = 2.0 * PI * st.x; \n ""
        ""  vtexcoord = st.xy; \n""
        ""  float r = cos(lat); \n ""
        ""  vec3 xyz = vec3(r*cos(lon), r*sin(lon), sin(lat)); \n ""
        ""  gl_Position = VX_P * VX_V * VX_M * vec4(xyz, 1.0);\n""
        ""}"";

    char fragment_shader_src[] = ""precision mediump float; \n""
                                 ""varying vec2 vtexcoord; \n""
                                 ""uniform sampler2D texture; \n""
                                 ""void main(void) {\n""
                                 ""  vec4 c = texture2D(texture, vtexcoord);\n""
                                 ""  gl_FragColor = vec4(c.r, c.g, c.b, 1);\n""
                                 ""}\n"";

    program_resource =
        vx_resource_make_program(vertex_shader_src, fragment_shader_src);
    program_resource->incref(program_resource);

    sts_resource = vx_resource_make_attr_f32_copy((float *)sts->data,
                                                  zarray_size(sts) * 2, 2);
    sts_resource->incref(sts_resource);

    tris_resource =
        vx_resource_make_idx_u16_copy((uint16_t *)tris->data, nvertices);
    tris_resource->incref(tris_resource);
  }

  vx_unlock();

  return vxo_generic_create(
      program_resource, (struct vxo_generic_uniformf[]){{.name = NULL}},
      (struct vxo_generic_attribute[]){{.name = ""st"", .resource = sts_resource},
                                       {.name = NULL}},
      (struct vxo_generic_texture[]){
          {.name = ""texture"", .resource = texture_resource}, {.name = NULL}},
      (struct vxo_generic_draw[]){
          {.command = VX_GL_TRIANGLES,
           .first = 0,
           .count = nvertices,
           .indices_resource = tris_resource},
          {.count = 0},
      });
}",0.0,0.0,--,--,--
AsydSolutions-monit-9e43388/src/monit.c,Handle program options - Options set from the commandline takes precedence over those found in the control file,2,"static void handle_options(int argc, char **argv) {
  int opt;
  int deferred_opt = 0;
  opterr = 0;
  Run.mygroup = NULL;
  const char *shortopts = ""c:d:g:l:p:s:HIirtvVh"";
#ifdef HAVE_GETOPT_LONG
  struct option longopts[] = {{""conf"", required_argument, NULL, 'c'},
                              {""daemon"", required_argument, NULL, 'd'},
                              {""group"", required_argument, NULL, 'g'},
                              {""logfile"", required_argument, NULL, 'l'},
                              {""pidfile"", required_argument, NULL, 'p'},
                              {""statefile"", required_argument, NULL, 's'},
                              {""hash"", optional_argument, NULL, 'H'},
                              {""interactive"", no_argument, NULL, 'I'},
                              {""id"", no_argument, NULL, 'i'},
                              {""resetid"", no_argument, NULL, 'r'},
                              {""test"", no_argument, NULL, 't'},
                              {""verbose"", no_argument, NULL, 'v'},
                              {""version"", no_argument, NULL, 'V'},
                              {""help"", no_argument, NULL, 'h'},
                              {0}};
  while ((opt = getopt_long(argc, argv, shortopts, longopts, NULL)) != -1)
#else
  while ((opt = getopt(argc, argv, shortopts)) != -1)
#endif
  {
    switch (opt) {
    case 'c': {
      char *f = optarg;
      if (f[0] != SEPARATOR_CHAR)
        f = File_getRealPath(optarg, (char[PATH_MAX]){});
      if (!f)
        THROW(AssertException, ""The control file '%s' does not exist at %s"",
              Str_trunc(optarg, 80), Dir_cwd((char[STRLEN]){}, STRLEN));
      if (!File_isFile(f))
        THROW(AssertException, ""The control file '%s' is not a file"",
              Str_trunc(f, 80));
      if (!File_isReadable(f))
        THROW(AssertException, ""The control file '%s' is not readable"",
              Str_trunc(f, 80));
      Run.controlfile = Str_dup(f);
      break;
    }
    case 'd': {
      Run.isdaemon = true;
      sscanf(optarg, ""%d"", &Run.polltime);
      if (Run.polltime < 1) {
        LogError(""Option -%c requires a natural number\n"", opt);
        exit(1);
      }
      break;
    }
    case 'g': {
      Run.mygroup = Str_dup(optarg);
      break;
    }
    case 'l': {
      Run.logfile = Str_dup(optarg);
      if (IS(Run.logfile, ""syslog""))
        Run.use_syslog = true;
      Run.dolog = true;
      break;
    }
    case 'p': {
      Run.pidfile = Str_dup(optarg);
      break;
    }
    case 's': {
      Run.statefile = Str_dup(optarg);
      break;
    }
    case 'I': {
      Run.init = true;
      break;
    }
    case 'i': {
      deferred_opt = 'i';
      break;
    }
    case 'r': {
      deferred_opt = 'r';
      break;
    }
    case 't': {
      deferred_opt = 't';
      break;
    }
    case 'v': {
      Run.debug++;
      break;
    }
    case 'H': {
      if (argc > optind)
        Util_printHash(argv[optind]);
      else
        Util_printHash(NULL);
      exit(0);
      break;
    }
    case 'V': {
      version();
      exit(0);
      break;
    }
    case 'h': {
      help();
      exit(0);
      break;
    }
    case '?': {
      switch (optopt) {
      case 'c':
      case 'd':
      case 'g':
      case 'l':
      case 'p':
      case 's': {
        LogError(""Option -- %c requires an argument\n"", optopt);
        break;
      }
      default: {
        LogError(""Invalid option -- %c  (-h will show valid options)\n"",
                 optopt);
      }
      }
      exit(1);
    }
    }
  }

  switch (deferred_opt) {
  case 't': {
    do_init();
    printf(""Control file syntax OK\n"");
    exit(0);
    break;
  }
  case 'r': {
    do_init();
    assert(Run.id);
    printf(""Reset Monit Id? [y/n]> "");
    if (getchar() == 'y') {
      File_delete(Run.idfile);
      Util_monitId(Run.idfile);
      kill_daemon(SIGHUP);
    }
    exit(0);
    break;
  }
  case 'i': {
    do_init();
    assert(Run.id);
    printf(""Monit ID: %s\n"", Run.id);
    exit(0);
    break;
  }
  }
}",0.0,0.0,--,--,--
braice-MuMuDVB-745259a/src/sap.c,Initialize sap variables,2,"void init_sap_v(sap_p_t *sap_p) {
  *sap_p = (sap_p_t){
      .sap_messages4 = NULL,
      .sap_messages6 = NULL,
      .sap = OPTION_UNDEFINED,
      .sap_interval = SAP_DEFAULT_INTERVAL,
      .sap_sending_ip4 = ""0.0.0.0"",
      .sap_sending_ip6 = ""::"",
      .sap_default_group = """",
      .sap_organisation = ""MuMuDVB"",
      .sap_uri = ""\0"",
      .sap_ttl = SAP_DEFAULT_TTL,
  };
}",0.0,0.0,--,--,--
RfidResearchGroup-proxmark3-1650889/client/cmdhf15.c,parses common HF 15 CMD parameters and prepares some data structures Parameters: **cmd command line,2,"int prepareHF15Cmd(char **cmd, UsbCommand *c, uint8_t iso15cmd) {
  int temp;
  uint8_t *req = c->d.asBytes;
  uint8_t uid[8] = {0x00};
  uint32_t reqlen = 0;

  while (**cmd == ' ' || **cmd == '\t')
    (*cmd)++;

  if (strstr(*cmd, ""-2"") == *cmd) {
    c->arg[1] = 0;
    (*cmd) += 2;
  }

  while (**cmd == ' ' || **cmd == '\t')
    (*cmd)++;

  if (strstr(*cmd, ""-o"") == *cmd) {
    req[reqlen] = ISO15_REQ_OPTION;
    (*cmd) += 2;
  }

  while (**cmd == ' ' || **cmd == '\t')
    (*cmd)++;

  switch (**cmd) {
  case 0:
    PrintAndLogEx(WARNING, ""missing addr"");
    return 0;
    break;
  case 'u':
  case 'U':

    req[reqlen++] |= ISO15_REQ_SUBCARRIER_SINGLE | ISO15_REQ_DATARATE_HIGH |
                     ISO15_REQ_NONINVENTORY;
    req[reqlen++] = iso15cmd;
    break;
  case '*':

    req[reqlen++] |= ISO15_REQ_SUBCARRIER_SINGLE | ISO15_REQ_DATARATE_HIGH |
                     ISO15_REQ_NONINVENTORY | ISO15_REQ_ADDRESS;
    req[reqlen++] = iso15cmd;

    if (!getUID(uid)) {
      PrintAndLogEx(WARNING, ""No tag found"");
      return 0;
    }
    memcpy(&req[reqlen], uid, sizeof(uid));
    PrintAndLogEx(NORMAL, ""Detected UID %s"", sprintUID(NULL, uid));
    reqlen += sizeof(uid);
    break;
  default:
    req[reqlen++] |= ISO15_REQ_SUBCARRIER_SINGLE | ISO15_REQ_DATARATE_HIGH |
                     ISO15_REQ_NONINVENTORY | ISO15_REQ_ADDRESS;
    req[reqlen++] = iso15cmd;

    for (int i = 0; i < 8 && (*cmd)[i * 2] && (*cmd)[i * 2 + 1]; i++) {
      sscanf((char[]){(*cmd)[i * 2], (*cmd)[i * 2 + 1], 0}, ""%X"", &temp);
      uid[7 - i] = temp & 0xff;
    }

    PrintAndLogEx(NORMAL, ""Using UID %s"", sprintUID(NULL, uid));
    memcpy(&req[reqlen], uid, sizeof(uid));
    reqlen += sizeof(uid);
    break;
  }

  while (**cmd != ' ' && **cmd != '\t')
    (*cmd)++;

  while (**cmd == ' ' || **cmd == '\t')
    (*cmd)++;

  c->arg[0] = reqlen;
  return 1;
}",0.0,0.0,--,--,--
makestuff-neroJtag-b7f0313/LUFA-110528/LUFA/Drivers/USB/Core/AVR8/Host_AVR8.c,"Clears a stall condition on the given pipe, via a CLEAR FEATURE standard request to the attached device.",1,"uint8_t USB_Host_ClearPipeStall(const uint8_t EndpointNum) {
  USB_ControlRequest = (USB_Request_Header_t){
      .bmRequestType =
          (REQDIR_HOSTTODEVICE | REQTYPE_STANDARD | REQREC_ENDPOINT),
      .bRequest = REQ_ClearFeature,
      .wValue = FEATURE_SEL_EndpointHalt,
      .wIndex = EndpointNum,
      .wLength = 0,
  };

  Pipe_SelectPipe(PIPE_CONTROLPIPE);

  return USB_Host_SendControlRequest(NULL);
}",0.0,0.0,--,--,--
vyos-legacy-vyatta-strongswan-92dd80c/src/pki/commands/pub.c,Register the command.,2,"static void __attribute__((constructor)) reg() {
  command_register(
      (command_t){pub,
                  'p',
                  ""pub"",
                  ""extract the public key from a private key/certificate"",
                  {""[--in file|--keyid hex] [--type rsa|ecdsa|pkcs10|x509]"",
                   ""[--outform der|pem|pgp]""},
                  {
                      {""help"", 'h', 0, ""show usage information""},
                      {""in"", 'i', 1, ""input file, default: stdin""},
                      {""keyid"", 'x', 1, ""keyid on smartcard of private key""},
                      {""type"", 't', 1, ""type of credential, default: rsa""},
                      {""outform"", 'f', 1, ""encoding of extracted public key""},
                  }});
}",0.0,0.0,--,--,--
Meulengracht-MollenOS-e48f4ab/librt/include/avxintrin.h,Constructs a 256-bit floating-point vector of [4 x double] with all vector elements initialized to zero.,2,"_mm256_setzero_pd(void) { return __extension__(__m256d){0, 0, 0, 0}; }",0.0,0.0,--,--,--
vm6502q-qrack-df6132d/include/qinterface.hpp,"Quantum analog of classical ""XOR"" gate. Takes one qubit input and one classical bit input. Measures the outputBit, then overwrites it with result.",2,"}

virtual ~QInterface(){};

int GetQubitCount() { return qubitCount; }",0.0,0.0,--,--,--
dm7h-fpga-event-recorder-4e53bab/src/Logikanalysator/Firmware-Mikrocontroller/CLASS_DUAL_CDC1/CLASS_DUAL_CDC1/src/LUFA/LUFA/Drivers/USB/Class/Host/MassStorageClassHost.c,"Retrieves the device sense data, indicating the current device state and error codes for the previously issued command.",0,"uint8_t MS_Host_RequestSense(USB_ClassInfo_MS_Host_t *const MSInterfaceInfo,
                             const uint8_t LUNIndex,
                             SCSI_Request_Sense_Response_t *const SenseData) {
  if ((USB_HostState != HOST_STATE_Configured) ||
      !(MSInterfaceInfo->State.IsActive))
    return HOST_SENDCONTROL_DeviceDisconnected;

  MS_CommandBlockWrapper_t SCSICommandBlock = (MS_CommandBlockWrapper_t){
      .DataTransferLength = CPU_TO_LE32(sizeof(SCSI_Request_Sense_Response_t)),
      .Flags = MS_COMMAND_DIR_DATA_IN,
      .LUN = LUNIndex,
      .SCSICommandLength = 6,
      .SCSICommandData = {SCSI_CMD_REQUEST_SENSE, 0x00, 0x00, 0x00,
                          sizeof(SCSI_Request_Sense_Response_t), 0x00}};

  return MS_Host_SendCommand(MSInterfaceInfo, &SCSICommandBlock, SenseData);
}",0.0,0.0,--,--,--
psyc-libpsyc-d16deca/include/psyc/parse.h,Sets a new buffer in the list parser state struct with data to be parsed.,2,"psyc_parse_list_buffer_set(PsycParseListState *state, const char *buffer,
                           size_t length) {
  state->buffer = (PsycString){length, (char *)buffer};
  state->cursor = 0;
}",0.0,0.0,--,--,--
psyc-libpsyc-d16deca/include/psyc/parse.h,Sets a new buffer in the update modifier parser state struct with data to be parsed.,2,"psyc_parse_update_buffer_set(PsycParseUpdateState *state, const char *buffer,
                             size_t length) {
  state->buffer = (PsycString){length, (char *)buffer};
  state->cursor = 0;
}",0.0,0.0,--,--,--
PhilipZwanenburg-DPGSolver-b48e04b/src/simulation/geometry/geometry_T.c,Construct the metric terms (and optionally the jacobian determinant) terms at the nodes of input type for the volume under consideration.,2,"static void
constructor_volume_metric_terms_T(const char node_type,
                                  struct Solver_Volume_T *const s_vol) {

  struct Volume *vol = (struct Volume *)s_vol;
  const struct Geometry_Element *g_e =
      &((struct Solver_Element *)vol->element)->g_e;

  const int p = s_vol->p_ref;
  const bool curved = vol->curved;
  const int p_g = (curved ? p : 1);

  struct Container {
    struct Multiarray_Operator *cv1_vg_vX;
    const struct Operator *vv0_vm_vX;
    struct Multiarray_T *metrics_vX;
    struct Multiarray_T *jacobian_det_vX;
  } con;
  struct Multiarray_Operator cv1_vg_vm =
      set_MO_from_MO(g_e->cv1_vg_vm[curved], 1, (ptrdiff_t[]){0, 0, p_g, p_g});
  struct Multiarray_Operator cv1_vg_vc =
      set_MO_from_MO(g_e->cv1_vg_vc[curved], 1, (ptrdiff_t[]){0, 0, p, p_g});
  struct Multiarray_Operator cv1_vg_vs =
      set_MO_from_MO(g_e->cv1_vg_vs[curved], 1, (ptrdiff_t[]){0, 0, p, p_g});

  switch (node_type) {
  case 'm':
    con.cv1_vg_vX = &cv1_vg_vm;
    con.vv0_vm_vX = NULL;
    con.metrics_vX = (struct Multiarray_T *)s_vol->metrics_vm;
    con.jacobian_det_vX = NULL;
    break;
  case 'c':
    con.cv1_vg_vX = &cv1_vg_vc;
    con.vv0_vm_vX = get_Multiarray_Operator(g_e->vv0_vm_vc[curved],
                                            (ptrdiff_t[]){0, 0, p, p_g});
    con.metrics_vX = (struct Multiarray_T *)s_vol->metrics_vc;
    con.jacobian_det_vX = (struct Multiarray_T *)s_vol->jacobian_det_vc;
    break;
  case 's':
    con.cv1_vg_vX = &cv1_vg_vs;
    con.vv0_vm_vX = get_Multiarray_Operator(g_e->vv0_vm_vs[curved],
                                            (ptrdiff_t[]){0, 0, p, p_g});
    con.metrics_vX = (struct Multiarray_T *)s_vol->metrics_vs;
    con.jacobian_det_vX = (struct Multiarray_T *)s_vol->jacobian_det_vs;
    break;
  default:
    EXIT_ERROR(""Unsupported: %c\n"", node_type);
    break;
  }
  const ptrdiff_t n_vX = con.cv1_vg_vX->data[0]->op_std->ext_0;
  struct Multiarray_T *const jacobian_vX =
      constructor_empty_Multiarray_T('C', 3, (ptrdiff_t[]){n_vX, DIM, DIM});

  const char op_format = get_set_op_format(0);
  const struct const_Multiarray_T *const geom_coef = s_vol->geom_coef;
  for (ptrdiff_t row = 0; row < DIM; ++row)
    mm_NN1C_Operator_Multiarray_T(con.cv1_vg_vX->data[row], geom_coef,
                                  jacobian_vX, op_format, 2, NULL, &row);

  if (node_type == 'm') {
    compute_cofactors_T((struct const_Multiarray_T *)jacobian_vX,
                        con.metrics_vX);
  } else {
    assert(compute_size(s_vol->metrics_vm->order, s_vol->metrics_vm->extents) >
           0);
    const struct const_Multiarray_T *const met_vm = s_vol->metrics_vm;
    resize_Multiarray_T(con.metrics_vX, 3, (ptrdiff_t[]){n_vX, DIM, DIM});
    mm_NN1C_Operator_Multiarray_T(con.vv0_vm_vX, met_vm, con.metrics_vX,
                                  op_format, met_vm->order, NULL, NULL);
  }

  if (con.jacobian_det_vX) {
    const ptrdiff_t *const perm = set_jacobian_permutation(DIM);
    permute_Multiarray_T(jacobian_vX, perm, jacobian_vX->layout);

    compute_detJV_T((struct const_Multiarray_T *)jacobian_vX,
                    con.jacobian_det_vX);
  }
  destructor_Multiarray_T(jacobian_vX);
}",0.0,0.0,--,--,--
freeciv-freeciv-e4ead30/client/gui-sdl2/mapview.c,Typically an info box is provided to tell the player about the state of their civilization. This function is called when the label is changed.,2,"void update_info_label(void) {
  SDL_Color bg_color = {0, 0, 0, 80};
  SDL_Surface *pTmp = NULL;
  char buffer[512];
#ifdef SMALL_SCREEN
  SDL_Rect area = {0, 0, 0, 0};
#else
  SDL_Rect area = {0, 3, 0, 0};
#endif
  struct utf8_str *ptext;

  if (get_current_client_page() != PAGE_GAME) {
    return;
  }

#ifdef SMALL_SCREEN
  ptext = create_utf8_str(NULL, 0, 8);
#else
  ptext = create_utf8_str(NULL, 0, 10);
#endif

  ptext->style |= TTF_STYLE_BOLD;
  ptext->fgcol = *get_theme_color(COLOR_THEME_MAPVIEW_INFO_TEXT);
  ptext->bgcol = (SDL_Color){0, 0, 0, 0};

  if (NULL != client.conn.playing) {
#ifdef SMALL_SCREEN
    fc_snprintf(buffer, sizeof(buffer),
                _(""%s Population: %s  Year: %s  ""
                  ""Gold %d ""),
                nation_adjective_for_player(client.conn.playing),
                population_to_text(civ_population(client.conn.playing)),
                calendar_text(), client.conn.playing->economic.gold);
#else
    fc_snprintf(buffer, sizeof(buffer),
                _(""%s Population: %s  Year: %s  ""
                  ""Gold %d Tax: %d Lux: %d Sci: %d ""),
                nation_adjective_for_player(client.conn.playing),
                population_to_text(civ_population(client.conn.playing)),
                calendar_text(), client.conn.playing->economic.gold,
                client.conn.playing->economic.tax,
                client.conn.playing->economic.luxury,
                client.conn.playing->economic.science);
#endif

    copy_chars_to_utf8_str(ptext, buffer);
    pTmp = create_text_surf_from_utf8(ptext);

    area.x = (main_window_width() - pTmp->w) / 2 - adj_size(5);
    area.w = pTmp->w + adj_size(8);
    area.h = pTmp->h + adj_size(4);

    SDL_FillRect(Main.gui->surface, &area,
                 map_rgba(Main.gui->surface->format, bg_color));

    create_line(Main.gui->surface, area.x + 1, area.y, area.x + area.w - 2,
                area.y, get_theme_color(COLOR_THEME_MAPVIEW_INFO_FRAME));
    create_line(Main.gui->surface, area.x + 1, area.y + area.h - 1,
                area.x + area.w - 2, area.y + area.h - 1,
                get_theme_color(COLOR_THEME_MAPVIEW_INFO_FRAME));

    create_line(Main.gui->surface, area.x + area.w - 1, area.y + 1,
                area.x + area.w - 1, area.y + area.h - 2,
                get_theme_color(COLOR_THEME_MAPVIEW_INFO_FRAME));
    create_line(Main.gui->surface, area.x, area.y + 1, area.x,
                area.y + area.h - 2,
                get_theme_color(COLOR_THEME_MAPVIEW_INFO_FRAME));

    blit_entire_src(pTmp, Main.gui->surface, area.x + adj_size(5),
                    area.y + adj_size(2));

    dirty_sdl_rect(&area);

    FREESURFACE(pTmp);
  }

  set_indicator_icons(client_research_sprite(), client_warming_sprite(),
                      client_cooling_sprite(), client_government_sprite());

  update_timeout_label();

  FREEUTF8STR(ptext);

  queue_flush();
}",0.0,0.0,--,--,--
darktable-org-darktable-32fab21/src/iop/lowpass.c,"this initializes static, hardcoded presets for this module and is called only once per run of dt.",2,"void init_presets(dt_iop_module_so_t *self) {
  DT_DEBUG_SQLITE3_EXEC(dt_database_get(darktable.db), ""BEGIN"", NULL, NULL,
                        NULL);

  dt_gui_presets_add_generic(
      _(""local contrast mask""), self->op, self->version(),
      &(dt_iop_lowpass_params_t){0, 50.0f, -1.0f, 0.0f, 0.0f,
                                 LOWPASS_ALGO_GAUSSIAN, 1},
      sizeof(dt_iop_lowpass_params_t), 1);

  DT_DEBUG_SQLITE3_EXEC(dt_database_get(darktable.db), ""COMMIT"", NULL, NULL,
                        NULL);
}",0.0,0.0,--,--,--
ARM-software-scmi-tests-24dd373/protocols/performance/performance_exe.c,The function is called by the test engine before sending the performance limits set command and testing the received values.,3,"void arm_scmi_custom_test_performance_limits_set(
    struct arm_scmi_protocol_execution_context *protocol_execution_context,
    arm_scmi_test_case_t *test_case) {
  uint32_t domain_id;
  struct performance_protocol_data *ptr_data = &performance_protocol_data;

  test_case->parameters = (uint32_t[MAX_PARAMETERS_SIZE]){};
  test_case->parameter_count = 3;

  if (test_case->invalid_parameter ==
      OFFSET_INVALID_PARAM(struct arm_scmi_performance_limits_set, domain_id)) {

    test_case->parameters[OFFSET_PARAM(struct arm_scmi_performance_limits_set,
                                       domain_id)] =
        ptr_data->num_performance_domains + 1;
    test_case->parameters[OFFSET_PARAM(struct arm_scmi_performance_limits_set,
                                       range_max)] =
        ptr_data->domain_runtime_values[0].levels[PERF_MAX - 1];
    test_case->parameters[OFFSET_PARAM(struct arm_scmi_performance_limits_set,
                                       range_min)] =
        ptr_data->domain_runtime_values[0].levels[PERF_MIN + 1];
    arm_scmi_execute_and_assert_test_case(protocol_execution_context, test_case,
                                          &received);
  } else if (test_case->invalid_parameter ==
             OFFSET_INVALID_PARAM(struct arm_scmi_performance_limits_set,
                                  range_max)) {

    for (domain_id = 0; domain_id < ptr_data->num_performance_domains;
         ++domain_id) {
      test_case->parameters[OFFSET_PARAM(struct arm_scmi_performance_limits_set,
                                         domain_id)] = domain_id;
      test_case->parameters[OFFSET_PARAM(struct arm_scmi_performance_limits_set,
                                         range_max)] =
          ptr_data->domain_runtime_values[domain_id].levels[PERF_MAX] + 1;
      test_case->parameters[OFFSET_PARAM(struct arm_scmi_performance_limits_set,
                                         range_min)] =
          ptr_data->domain_runtime_values[domain_id].levels[PERF_MIN];
      test_case->status =
          arm_scmi_get_norm_bits(
              ptr_data->domain_runtime_values[domain_id].attributes,
              PERFORMANCE_DOMAIN_ATTR_LIMIT_SET,
              PERFORMANCE_DOMAIN_ATTR_LIMIT_SET) == 1
              ? SCMI_STATUS_OUT_OF_RANGE
              : SCMI_STATUS_DENIED;
      snprintf(description, NUM_ELEMS(description), ""\n\t\tDOMAIN ID %d"",
               domain_id);
      arm_scmi_log(&protocol_execution_context->test_stats, description);
      arm_scmi_execute_and_assert_test_case(protocol_execution_context,
                                            test_case, &received);
    }
  } else if (test_case->invalid_parameter ==
             OFFSET_INVALID_PARAM(struct arm_scmi_performance_limits_set,
                                  range_min)) {

    for (domain_id = 0; domain_id < ptr_data->num_performance_domains;
         ++domain_id) {
      test_case->parameters[OFFSET_PARAM(struct arm_scmi_performance_limits_set,
                                         domain_id)] = domain_id;
      test_case->parameters[OFFSET_PARAM(struct arm_scmi_performance_limits_set,
                                         range_max)] =
          ptr_data->domain_runtime_values[domain_id].levels[PERF_MAX];
      test_case->parameters[OFFSET_PARAM(struct arm_scmi_performance_limits_set,
                                         range_min)] =
          ptr_data->domain_runtime_values[domain_id].levels[PERF_MIN] - 1;
      test_case->status =
          arm_scmi_get_norm_bits(
              ptr_data->domain_runtime_values[domain_id].attributes,
              PERFORMANCE_DOMAIN_ATTR_LIMIT_SET,
              PERFORMANCE_DOMAIN_ATTR_LIMIT_SET) == 1
              ? SCMI_STATUS_OUT_OF_RANGE
              : SCMI_STATUS_DENIED;
      snprintf(description, NUM_ELEMS(description), ""\n\t\tDOMAIN ID %d"",
               domain_id);
      arm_scmi_log(&protocol_execution_context->test_stats, description);
      arm_scmi_execute_and_assert_test_case(protocol_execution_context,
                                            test_case, &received);
    }
  } else {

    for (domain_id = 0; domain_id < ptr_data->num_performance_domains;
         ++domain_id) {
      test_case->parameters[OFFSET_PARAM(struct arm_scmi_performance_limits_set,
                                         domain_id)] = domain_id;
      test_case->parameters[OFFSET_PARAM(struct arm_scmi_performance_limits_set,
                                         range_max)] =
          ptr_data->domain_runtime_values[domain_id].levels[PERF_MAX - 1];
      test_case->parameters[OFFSET_PARAM(struct arm_scmi_performance_limits_set,
                                         range_min)] =
          ptr_data->domain_runtime_values[domain_id].levels[PERF_MIN + 1];
      test_case->status =
          arm_scmi_get_norm_bits(
              ptr_data->domain_runtime_values[domain_id].attributes,
              PERFORMANCE_DOMAIN_ATTR_LIMIT_SET,
              PERFORMANCE_DOMAIN_ATTR_LIMIT_SET) == 1
              ? SCMI_STATUS_SUCCESS
              : SCMI_STATUS_DENIED;
      snprintf(description, NUM_ELEMS(description), ""\n\t\tDOMAIN ID %d"",
               domain_id);
      arm_scmi_log(&protocol_execution_context->test_stats, description);
      arm_scmi_execute_and_assert_test_case(protocol_execution_context,
                                            test_case, &received);

      if (received.status == SCMI_STATUS_SUCCESS) {
        ptr_data->domain_runtime_values[domain_id].range_min =
            test_case->parameters[OFFSET_PARAM(
                struct arm_scmi_performance_limits_set, range_min)];
        ptr_data->domain_runtime_values[domain_id].range_max =
            test_case->parameters[OFFSET_PARAM(
                struct arm_scmi_performance_limits_set, range_max)];
      }
    }
  }
}",0.0,0.0,--,--,--
